,NU_INSCRICAO,NU_NOTA_MT
4712,dfdc2afc76c9075a4afa41eab3acbfab6c8f3c2b,
4713,5f2589f8c87616aaca90900460ba0eb1a1b228b5,
4714,9936c6bfaaaa4bd672497667397f990c9b4bf86f,
4715,169028782f1f4a62e82e5dccb184166864e10749,
4716,fbca54b8468a0b45f6b4848f56ad81a2193ab1d1,
4717,cd220e0ece73b5e197fa4dbe9e721ab8b09b4984,
4718,c53891f1fc2e1c6b3a6fe9446a34ce7949544cc7,
4719,56340ba2c3ff78e8a42cf5dfb98e61efdd0e1d63,
4720,834862a26e74fec657867f09f5a7e3e35a31ce51,
4721,dc411adc6c1f56c90d8ebc7112e32a6a195787f8,
4722,fde98512f8d9373cf37b2209869cf2d25d226cc0,
4723,b3361a3a8035d0f89dc78c40c15f9ecbc74a4261,
4724,bc237bb5001e66f724020ba5d4341f37f5886074,
4725,cf86a8945c5b9a3ecf82b02a700d72013987f626,
4726,1af1a1e26b0012515d7562c397d9bbbffa3636b1,
4727,4615a3a157e5b8cc1d16be8e5cc0d3d5f04c4752,
4728,7c68841af0be1a42435f72b8f47e863bf708cd2b,
4729,6a90bda8d4c61dd61a62f61ccabac139f19f7228,
4730,d3fe8dc33c9ff8790ef68fa8db2c8204151a6d6e,
4731,6e773860baf411255dc153db61c4e92ed4fa7ab4,
4732,17d12f3dbd06e9bc700eb36c5b416fa2654184cb,
4733,37d218caa26d5b586df8a3bd32612d0aafd7d6bc,
4734,a8b312218aa36ef07d08e94d61f218941c49c45b,
4735,5449b24e15ed94db6faea0a42057c91688827f77,
4736,6448bd67918c2e99c5fb182e712ef1a9e1511cc9,
4737,2c9525d0c1797bd0c19ed72283bc22c8c4760ed8,
4738,a1164a20d4fa52821eec51f101a02d5c76cc9d23,
4739,faa5014c0bbc16dd3deb920bf4a3d4693ed0012b,
4740,72f558b3ed480ac1af45df79f6669a5a51b760b1,
4741,5cc3b5612b92c5804559f9972d181c908fda5380,
4742,c3df84fc4a2a72d5208b78cd8daeef2b8bd25fd0,
4743,a769de225782e78e4431f103af900eac07b40420,
4744,0cee412573823b69298234bb9c48091db752b2a6,
4745,4e50643c0d9c5dea64de3580e5d8b53c65dc54f5,
4746,a60683f66327313d20a5ad8618c75b7c4f5f8dfe,
4747,6feebad64f01445c2b430dbf66178c7f0ef7e83b,
4748,1b8ea7b45d5855cd9714bfda0fef8af3096a457d,
4749,20b6ccbe74d2d3935036d23d73f3c89c05125beb,
4750,b7f80ba3a1c1c48cb9a67922da84ecb71e85d13e,
4751,d80ab1ec905145abb3b2bc67e0a50472080967c5,
4752,fcf4b6382d3faa72f98b1a603c7a931f132440af,
4753,5a28e509d93bc7dbabdd646e6ed84f8f0b4a7431,
4754,3cab586ee345d40ecce1fee5c37fdd30ff536012,
4755,8588b01c2ff81ad3c9ff31cd89fc094896c4aa69,
4756,06570cda6eafa720ef81965d4135f00482a40038,
4757,0e5b78e32313988cfa865e68fed29e69457090fa,
4758,b8147d70edc1020e32c876f855137342d483e21b,
4759,e021289fb82a85ce8cabb51b11d48133abe30368,
4760,500c271da4daaf8bba22f12dae961f254516530f,
4761,7c31fb9ac1e0c72271e2955213501825c32ca700,
4762,b2332d92b25ce5ab7b7b4281c84a219eb38f64e7,
4763,7fa2570fabd96f2da89b7bf7570e997bf950c8b1,
4764,7b2f580e3860dcfe7d502965ec3e10285c09334b,
4765,59c945a9f25324b8406eebe7a18ead536a706ee0,
4766,7dab7ae48fdca08675f6d33e2ef014748891168b,
4767,9f4218ec7a45947d2313a2789b2cab89639a48be,
4768,a49f4cc1c3f16bc865c1f094b380c37db4a02da5,
4769,81c769b3e3e65d0034f8e69b0ec6f7cf15fe9033,
4770,d77416ec24b26f928fca19f516aedfec57754440,
4771,c1c92e9b692ad8cb531cb38cccc13dbd130de048,
4772,4f142cb51b7a141af68353e54ab3102a5403bbc3,
4773,b12910f8c6f34455923d6419f559ee9b8c109fa6,
4774,54ab8594cd9ded59fcd3a45b160285535ee3129b,
4775,afcdafe47f2d67e17a6425f732e8874bb0e80df7,
4776,52f9aeed7bffb8fbf1fb1abc0550f92d855367ce,
4777,946fc0797a3a2c39923c09cc13422eb7988ff227,
4778,b14dc9d6e979fc4acf188b2ea3de338be97e2059,
4779,293247fd6ab84341460eacf0852e09ba76394c3f,
4780,834c0f9a10e0e45ca53f8be9430c5a59e262d01f,
4781,43421efbd8776ce4d26d23c3d0a2452ec50dccbc,
4782,52f716e5a8cd99d766026482c0370b3ea287f5b9,
4783,3f54d5df88d681bf0c3f66f4642a6305eb37fa2d,
4784,630403137f888e9014e1a6bfe34404c15524eb44,
4785,cd772d06ce21ed90e16739a4ab3894d9bc222255,
4786,0698fa156d105bcb12d4bfdeb7d3f798add6521f,
4787,9cbffe64c9e6ea4da686812266c22567e1cc54fa,
4788,34c30c2e85cc05ae69620192ef114d83f1c1956d,
4789,0137bd334b0ead26f6b4938b3554aedb568d2f37,
4790,d3aa776a20f9f9e816567591ec78684f4cb25628,
4791,c52d9adeaab379c3c433bd53df75371da7e87738,
4792,c727ab774dcdc7f3d11ade01f4e94cb80b95fffc,
4793,a999a6fae7b4105f3db1cae26c8a290bc519fa57,
4794,dcebb09ec9384bdd21a1c65b300afc0c152f0f5f,
4795,048368e6313d5200f5b1f4395a87fc0413604c7b,
4796,614253c9fd4e5cb0958290a0763d3c977cc66a63,
4797,767d71e7763af502d5bc94f9d07d92421c2b25df,
4798,f00f5641a5505297f0da91156bacc260b4523f8c,
4799,f8bfeffce849d696173639e6fdda4d4ee01b0b43,
4800,8fe142bd813ecf12eabbc01fe73dfc436b5f0985,
4801,e6ee80ee899fe99f84ad31f5ca64b575628bf06f,
4802,3f560a013edffd883729631b950fe8c33086a4e7,
4803,16e9e99d5f6be92487da1087034cf89c507e63f8,
4804,b6c4f11b5efa52b1987c1bd6dab59b28acf9c1db,
4805,640db505c8a4ce18edf8880c476f34076f75e81d,
4806,bb0612c4540739025f376af625b7d67a841edd18,
4807,e914c3c49d542698c4fdc5b14f0154e5b2552ec8,
4808,2fbb5e02309d6254e31939044a7f1b228373ccd3,
4809,d562f2a98c8c7f5f2439f11f05c34fcca940f420,
4810,07bb39f29e3ca89e30fc31b75800cbcbbd6df086,
4811,f02633beb626406a23b626093e6dcab378dfd26f,
4812,0b7579e9319eca621a8c2a0563d89d5860616c66,
4813,b73314a1fc43893edbd103dc32f3535f94c0c5d4,
4814,3c09ddb245d4a9e1bde9e2ce4f0b06fb00f593a0,
4815,7d61bf06f684c9388ba1fb63687a7a9518c734ff,
4816,6eec11a1f65cb269388157f490b6cda799cc7204,
4817,0c53753a2ae95ca974e047201d135adb2052b8ce,
4818,cb18eb6d92ebb48ba420084704fcd7822466339b,
4819,808923c6451840a29bdfac400942e08583141a12,
4820,620d2a20ac19f1c324159f391811c869510fbabe,
4821,b307d9426ba1ceeee64a6da5577ce13ebdd92404,
4822,73d623f9352d23d5158bcb9181c9a86a1e2761da,
4823,4db25970fe1924dd9089bede4a3cc53b4f35eb10,
4824,dc13dcfbb4e45241c1c4bbdcf8dd552dabee5e9a,
4825,2bf834c93ea7b9dac877da0b7079a7a2edd0d0b4,
4826,6b1333efc33833bf295bb9b8bb6410093650b704,
4827,8e522981bd0639628982d9c363cc8551fcb58bc8,
4828,92f618c586366134fbd5abc5f3cdd2e6f2ce312f,
4829,6c89e13ec038cff186172cdbb67758c76151bfa1,
4830,89aff38bc345069d27cdd3cf82500466ee377d09,
4831,320e41d24f6cdf42c758c60b74c8d03604d4744f,
4832,f224019171ccd55ac7b5d42c4e2c370a38be9f15,
4833,7866b5aa74297b8908f0bb1aa54d7bd46e2a74cb,
4834,8c0e6945ce3f4f95241e677beebeb55c271fd22b,
4835,f33a3fc6db364a1451f524afc89f12f78c6ef405,
4836,056733323797784a208995c1ed2c8b775f92a541,
4837,7bd803b17e288c5ab4723aa73e780a8da4d618fa,
4838,582404bb40342d68d0cd3c7f6f0d675c20173e0b,
4839,ec0caec7fa961ab2f65611a347a8424b615a041e,
4840,764de7cf4afa4d59509990356911ee9d1ce2bd31,
4841,2a596677c44947429ec4d07917fc21369fc083c0,
4842,da9df45841eeb3e956e335ee90c95fcdd5bdfbc6,
4843,b7afb89e6e02ac2b159ac6095d8a4c2eeb397021,
4844,b07034751d40c8ac4e575f2cbe5cd30fd0a0bc1b,
4845,8b9918f89ee76b90ad05de80edbbbf7f8dfeb282,
4846,c54bf1ccc3acccca2dadce7356920f9a70fa00b8,
4847,7896a22586ebf40843c8fe6688ff9d2d86981869,
4848,4756f84461e297bba6b0aaa67795906c2f84c6c3,
4849,e9841fe22ea2323ac13bfb449155b84058bb00c7,
4850,0ea4538b9a973e2f4f7a2935235f8eff2244852a,
4851,95682337090dbba397ab4108bb61bbae6b3c997b,
4852,b751ef1ae2021e27d7658435a9626c1cac2c8117,
4853,f9d871d549a5f674359defa27e6e8126746215b7,
4854,486ed797d38fb419c81b72bdd09cfd07e0f0b503,
4855,e847fe730ae063d64c09174d17fd08fbaf1de500,
4856,38e21a10b4efc8003a465107a8038eca4130928d,
4857,165d35cfc21ce9ef31ff1847b77733cd9483aef8,
4858,e944c000a66495828de5c0cda47e004c3783734d,
4859,be870e418dbd5447767b171335843648c69f370a,
4860,84ab157566a7d8d8c8174bce3904b8b96e0b73cb,
4861,c0319e5be0bafbf80b444504c2467d6aa4bd79e4,
4862,fc25ac641569c1b98602c53949620e0adc1d0d35,
4863,a76e041c13409f50c0a1911b9dd355927442f070,
4864,fa23e7d634233371d6f443320d84030c790611bd,
4865,0a45a75734df758f363ef37825675e194593c871,
4866,66ecdffa0049b0653150a1308759ceee60a96280,
4867,2122f708174be834f651e42947b92a1ac9ae413f,
4868,0777cf0ba301a789b02591976e1c210699052f5a,
4869,5643ca6a90101b40a7d6e6059a5a6052db6cbb2e,
4870,ff2491dd3ab4944d24934b6cba6e7f4b9016deef,
4871,ba4b6229675fcc67dd127bc4e15d7802f7672826,
4872,d72d32f0dfd3cdef4144de87a103249c3423ca58,
4873,d4835bc1ed42d91153a2a71a2bb8445f72464eea,
4874,3a6251a5c42d38375044babd51ca306f48ed3c56,
4875,5d6f176addb6320d98da650b1a0ca382b392e631,
4876,583b25ec3418eaa1fae5ffc4cb36e1356712ba83,
4877,45cf9a45063d4ad58fcc9da85fe8ee51c10bd4dc,
4878,eb65e47f2673b31e6d9bcdacd488235645d4c936,
4879,f6d0364f13905b2d643d8a44deb0387ec4dcedff,
4880,017314450579bc79f8e4dc3c13788b294089b5f8,
4881,dde5bf2174713d26296a546190a283d484ab9a40,
4882,09fb266318cfa669b5f3ee1aac9f78e8708d6432,
4883,d5719798295fd475df964c08291d6694c062e44c,
4884,639aa393650f013fc543de6657f7d2cd86d7bf2b,
4885,8dfd363f0b07693a1b8e95fb187a2af95aa1e5d8,
4886,55cc7b002d301e18ee62634a339922a2c7d7b8a9,
4887,203c1856acf2ca0c13d904c309fe1dece74648ad,
4888,df2ef2f97de99f31c236c57502fb23b3bed69a37,
4889,b3ab31311e9c969252007e84880dda764376f2eb,
4890,c41e9b339c455241c32239b3309732de214abb10,
4891,1f3b6110a53512a94b2e6590dab732fda133db49,
4892,2fbbf0c793f5197f5b620f688343a4e3fa127311,
4893,888ca5c81fb6725aece1704cd3f38e5c65473f90,
4894,c6b1c8c1638a5d51f9c423ee7ae6d9eecb73a00f,
4895,6fe54daf78d4e12ed308e6661d57204a2872e2af,
4896,fc145cda776dbd0eb6f8ca3fe907d37e0516c08c,
4897,b0abae6440d7a1719d5b65ffc76038e4e03691a0,
4898,e97b188e849e0e623e27be92de308d662790c957,
4899,0e9a32a870f12e945f8ae0014a84d8cbf6473b7f,
4900,a5bacc133d789bd2d591d3ef74ca2c934450c394,
4901,3b2ef44eacdb6e7eefa211ee0c70ad111f3584b6,
4902,b617faf0c035c9ad5ee619a3403463968bd28de6,
4903,bd54fbe755307ab3fa5caca23fa95aa42c765d36,
4904,791a0115dae2017b9195ee3093edc50c608d202e,
4905,e7b7d70f33f33db79df392e89c5cc8fc500d5da8,
4906,bd1b7cf153bdc62c1fa9170839652c2babf0221e,
4907,9724fb2152f3046f0539159ac9b1e5635602a1b4,
4908,f42a488743ae734195d53dab1605475f8f3ee0a6,
4909,f5de0fbaf422c1639cd21a75b47a52e95765b662,
4910,ac150f3b8df1da95a80da574588248f0ec5ab50a,
4911,e1981fe9fef1af360f853b670f59308dcb84e27b,
4912,c4cc94ec4c0f506689ec29770ab6b1f7f12b365f,
4913,c1137d9c600992e9747b3de90b4c8fc93c22264e,
4914,67eaad5fe5903ee74ec2ea852470ae398c3fee2e,
4915,82a38b85b0a05349f945d0fc2db57c3c41724732,
4916,b9fa9899750b5ec0db74bce36bf0dcfbef51c3ae,
4917,21da7ec18e5820b0fb51c6b948e10de80b9b642b,
4918,96a0177763ca593e2011d5678a0749c111d0af3e,
4919,5d93df90fcf4bb1cf45c533cca3b8917dcfd295d,
4920,ffe6b5b3d4ed1997eae7db7f3475fb1c58abd8fd,
4921,3aa075fae6a9fe5175560631e9b0e1e1724fadd3,
4922,515b22088ec339612c570584f918d47c20ab6493,
4923,0bec72355dd81f2f9375ef7043197ff7f87f2118,
4924,9bf063bf5f2f3025ddf94900fe7e14aefc598fa3,
4925,af660a8790c8d83b0861c7fad6104bae9eafdc73,
4926,9790559f4c32efd0d2ac956938d3f1b21c43be5c,
4927,75615407a4c9eaaf38ed282d04450bfd7965847b,
4928,0fb5819c7c5ec4ab172d82957861915b19ef0da5,
4929,811fffc83493cb70a8a4d1d244d5a8f829e3f755,
4930,19ff2dc2b350c226d843f05b9a4157d466d8727b,
4931,ba6a9848550d0d2c1f90a732769ee4cea64491d5,
4932,d937f12595e2e1c4a4841272a3b65f91e0f97e95,
4933,9794abd8a4bbc3c754ec09c5edd1dd7b0ddc2867,
4934,bf16c9945c03068c79d250e58483f88fa39b7028,
4935,3d772a1710ee89e675a7bb033fcfe7d2d09a144a,
4936,e7a3e89815f9d5b17286f30f3bacacdf6ba95de9,
4937,81c1f8556455dd127c722fe14aa3f3378cea04a7,
4938,9ac6b5b5d4febbe941631ec8848241f181434ecb,
4939,284177c2bbeb31ece567e57edd821506d42c0e8c,
4940,757c611bc2a3c7a6808f7f7d3075421f6bf30019,
4941,deed8e081f89017b8a73af8fd6f9d4eb7a001b56,
4942,ea59604b501c6165a27264842a8e5d3109e879ea,
4943,425b9ba1760ef8d67152094ec7efa151872a205e,
4944,f8b1cecc86cbdf09a576ed6692f315d534f0fdab,
4945,3a5e4626ebf7f4d4c6215a448f8494041bc42c22,
4946,ce70890444299d6bc04a2dde34f767308fa2b889,
4947,dae2cf6ae0c11d4098f71ee923e1b6b253bf779c,
4948,3d95f2df8256914bd2677f83ab9f1f18a6e5410f,
4949,9f142757694d33580541228d4cf7ad4d83c7be88,
4950,53ef63007ff82f1692ec190bf92effa0c52e697b,
4951,0d0fba62d93c8e4aff83921543b2c32ec0bce385,
4952,07d3d2c01cfb6a56d25b4452a134b0b4f79f1911,
4953,419003569baa34cb6a58b69b08004c5e232d1b06,
4954,ed86915aa8758ef6110de526ab9261b54d4b63f7,
4955,3ec1963a5e91a281f730954d440e0abbf6e81604,
4956,66bc1a7b3e4f51082b4a8a6194e90f37d9cc9c99,
4957,f46e595f08d0ac33bbd502d5ea2413e4d0168700,
4958,4feb186d4a78874dd003e7893b49eee9b045c425,
4959,b97eac655aa2adcfd9d21b634d08c67128b455db,
4960,ea8246a33566309334131612796eb07896b1127a,
4961,f14bc6b93315bc2c670e85afc88f63b764cacf20,
4962,2fb3581438a6bb3de7f9c2bfe785f26bd069e961,
4963,b71d5da716bf02463f62144a89d816f42be24064,
4964,08d17c684d2d98783b764e8f01ff7d75acb9a3e6,
4965,542f883e5f8b429ca8badf430bf32a28998204a4,
4966,957355b6005a4f34164cd25d3f59369bb6b26b29,
4967,43794922922a2bd6d70f74bbff0d4be5c414de3b,
4968,402b37f57433210706d8f63f77a3e817814d4819,
4969,682786e98251c5a769af0ed50aadd0087778765f,
4970,303c968f8ccd47f8e13ab28e22ca15f95a2b264d,
4971,f006678662c545e41766755b40821749f7d540a0,
4972,23d6055e561af5c7fd346e1431da251d71d7fc48,
4973,286cf6ccd9851c814e20b7d43585d03a669029c8,
4974,8e8fbc171d44161b404f962267424f6e46a2e8d8,
4975,708123313dcf47a765b1ad935ba462d48892d230,
4976,4982f2221e71eec517458b546b15f9e9e10205ca,
4977,10efb5527ffa0eb791ed33112fa6f01309fd6190,
4978,d98c4e541bc9fc78b3ee5157585baf0f2a9c83f5,
4979,12c6fd11ddb37ff65bed12704a4d92d78d56088b,
4980,5805dfe90718c777c6585754fb60529b03c79e4d,
4981,38e81a4e5486be6b030dacb1eaa8aa2c2b8325c4,
4982,a33609e6a8c26224dbc3fd8fa3937c2f41a11999,
4983,7f112683c78d08129d6f2e58a5c4504a05e525c3,
4984,3508b772fe417031a1b10f96ef4898e3e57522a7,
4985,6a5a86f4b0dcaea4b6c90e5f0d2218d1791eddef,
4986,27a057dcb7c502fbf84a5bcc0e72870a6baabf93,
4987,24a4432556a05a91e62f2f57857cd813e477078f,
4988,54f45a400f60d422f98983bf226690c5ae41c8a2,
4989,af22bacd11a5d594d7a421992746462a824bdbba,
4990,3c10990172fb31822d805f8003295d38955bb91d,
4991,d05fff3b32994d44f8d7aad4e8cfd9dc775c0e31,
4992,3f89b05569a08fa301c15cabc6ba876f5f61fa52,
4993,a9aca9b7b9abc6db3014727355affee899a27b7c,
4994,94016c54cec5ad919dd701157d453ccc23a6045c,
4995,bb0c556b2f1858239a621b4aac532e325bb11c4a,
4996,d3135e14db9df86ff5196431b8318891ba6f105b,
4997,b86ade2f97f41fef480605f59d941d2385d16d7e,
4998,c1b859cab26b8fcf72fecbb02ccb42c2dbc7883d,
4999,f76f1344eab7085dbf526b827d16a0a139705e5a,
5000,a245ab8bb7be822cc640701b7dd8251ee9c67446,
5001,4fc220cdc9fde743016e17973cb503fe6a66b20d,
5002,43f6cbaf156c415525249c20f484a7672d966575,
5003,9a7a71848f071c790956f2e713df387f6d171fe6,
5004,0c509afb38cd6bbfbe7280ec0198053f2f8e5a8e,
5005,5de844f1effc944ee5920afab92ead9c837baf94,
5006,0ec3768249ed81eff0dbf6b61d2647db1adeff9f,
5007,1edcc068c735db3435a78a1da413448d340dc0f7,
5008,df966c7c0d063a1cfb2b31c018af1d8f0d9f18e6,
5009,8c7ca54eef4fc0749dc7282d3d6dd4f0f5960e43,
5010,12ba0ec7eb429b8970cf2e1482d453925a89eb81,
5011,f7447dba77a019689c361b51609c1e6517d12bba,
5012,c5fd0cb8c6a494270c68c6424a2aae7324c48346,
5013,630cdc68b17087f52017c5102b717900363b1b99,
5014,8d4adb8ddf0e083a8d9a71bddc50676e9e7b73e8,
5015,87c8904cf0e16d8afa06ebfe77e35213d84d4035,
5016,3ca9476e215caf46d0d03da0a59025c8b8e53124,
5017,c4a0900c037164ce5b47d6d15969425f21f7bf6f,
5018,11983fc626250f5e2dd75c49a6d67190ed2e0f8c,
5019,79422bf4ff065a4c6e266a481326e39513fb10aa,
5020,100226d5b0d2e1e86c4c79e79f0ef65d5556499d,
5021,c8ce520650a110e9771f2236dd4d225b5c1e3c98,
5022,07e7a4e283368fe82cc957b061d4b4a306321f8c,
5023,d8da11cddadc9aea3485c89e30534b015efe102b,
5024,5314f3ac66d44e8e983423207de6caef046d8e05,
5025,304598d70d3739397f6f4e05bab31fbbc20807cb,
5026,8db557e740107e3535ca1c3f44758645b33db292,
5027,1e62e43b4898f5d925c5865e5515d660368b4016,
5028,d1137c790b26dd85faa0f915e80c1c04b1ac5d22,
5029,45c06c4db122f7f3bd7c641dc1d32fe57a9d5022,
5030,535454026c9241d94074ffcaedfcafb95b420dfc,
5031,d9162b2f62203e20cad79b869be0dc1f84a61822,
5032,6638f626ac20c6193f7acb5b626ed63fbd510a02,
5033,ff7a495db9a3d2783c92dc917455f86ae160084b,
5034,4781c5da7f0afa292566b6336266c9efca6c797e,
5035,cd1bfcc547abaadc426596cfee66465c027e2384,
5036,e3ecaacd7516f872491cef8abce939025b1cbfa0,
5037,0eedeae9af17e6b822bda38740730f46b12b796e,
5038,e210ec56ab5387c3c7a98867176b86cf27f26a84,
5039,9dc4498d3d9800335d00e84df593937dab226640,
5040,f153f92ba276809721c2f791df744134ca481e77,
5041,e3ee69276a079bc15e95e73d4d56fd58bde8197e,
5042,38323a683039572b1200469f904d63bc4353055f,
5043,44dd8c27b0bf997d45bdba6a222d4c0f5778db0f,
5044,1dc0583a7e74060e5e235aba4333b9cde1f85eaf,
5045,35dbf8bec3d07eb62c26ad928abf76f5268b951d,
5046,65ae6ae306f7b1d3605713b5962ee7690c8e0706,
5047,35af8195fcdd2734508f70cf744ce05c8ba365ae,
5048,44fc89d3d6248e6ad531aa0cb5a03698b09cd4df,
5049,fcc621ace70bc70010ae6eab7d86875b8a1c3a38,
5050,46e9ad9834fac05600a482d960e93f6cbd47bebb,
5051,0db238851e77f2494275941e43298b54a3ebcf11,
5052,616dd3a41d4748a25e20e51a71660bffe7b9e809,
5053,1a1d72a2c723b09a544701c69702d6287daa74b3,
5054,3d99e621a6a5c788102fe453855052b30e59d129,
5055,a1e2de9e3aea103d6f6b53cf41916ec76c2d117c,
5056,5002889573f7cd5d211a806f03f1366cd06319e6,
5057,7b554678fb73a346c184037682c8843f5f15c186,
5058,d8e97b42a56aceb8d72183658fec730bd667378c,
5059,82b5d68248762fb552f19e467a1a0b6e53b43166,
5060,da2b241ec3f2d052bbb0cc3424b5497455979a52,
5061,48b1badbe7e9a52859d09f6212c9814dfddbe788,
5062,8ecdbc97bd810aa8e4bb1b7f70cc6d9953e36778,
5063,3cfa9d80bef113409dc78e7deffe949ae31753eb,
5064,7af710c4474c5e0546688c840ce8c260cbc095ab,
5065,afe3fcf56fe3b0ceb9508c19dcce55e7f808ade0,
5066,b9f6431427419b838e2e6e8e415b216bacd4bc66,
5067,126e2439bdf9479992553f9d1633498f9b74caa2,
5068,48b3f71a51721498205d774d61afe2ce3fef67dc,
5069,d021c5e6c545a0a7cc6eda6e52239bbae21ae76f,
5070,3abd122a152b9c07de21dbb3c81565d325f38580,
5071,7406b5c93aa524b7a1ed618aa38257f1f2337771,
5072,30e46007e9e59e0acf01de2007efffb325850c89,
5073,badb2b7de831b3b1801d73c535a6d7016c14ef69,
5074,5bbddae2c6f8a190b2dc30e402be8b2c61d6b77e,
5075,1cd0521080d7b43f18cb713dd96386dbd35b76a7,
5076,a1622205437c5acb6b576f0c6a419c1e7c38bdd1,
5077,58e6c2e863b493f11051ec7e872c986617b5552a,
5078,923d4fe396dab0917b7b91c39ab9c648ac0475fd,
5079,fcbf9562cff0048c2b97672093b1df732e9d3c8e,
5080,f7cd95e7d332968d25c2fe6f48eb2a0666c4603f,
5081,940b37933089e165076940467a08aa2b032bf688,
5082,e794dd143cd68103557eb70e326d1d683ba5ffdc,
5083,de7c6c8733c7e621ae51ebc476c51c96db62f61e,
5084,b245ad12de9632bc8b701682dc5f80090b893442,
5085,7e6bbdc129847c7918e8ae6aa6986bd536e37100,
5086,dd0542dfea92e850e1c5d69f9cda74a3d5c78485,
5087,672d9e81e0dcd4f2ed16b081aee86eb45711141b,
5088,1ee56fc676ab6d0a48420f211755694ce5a952f1,
5089,992d59ff0a539f781439fa5ad727dd300fedb136,
5090,dd73f4cb2ce4fa5f24eb6908bfa29285798f909e,
5091,66e8b158bd61b8a102b314a481b823c09ca425a2,
5092,0bc741502d5cb45636e94b3170258da4b017ec73,
5093,6c69579d329052d7624e21e8f2a0f30cc2b3bf12,
5094,3abd5bd11620e278c6a289d78cd67773ca53f64e,
5095,2396101133e9631651537e156968be6af517ee3c,
5096,933f29682a8d381951748b546dadb20fefe0f53b,
5097,910c499715d24415771f582732b3df53ef49e492,
5098,ff080cbf7e532cb193c95213a0f78bed8e150fe0,
5099,330938c29b161c9f988930fdfabe2e4dce67143e,
5100,86e976271d427a545dd89524d95d010f65602f55,
5101,12ebbc847cf769c8a5bb59ca413be6037db13f4a,
5102,f3193797d551160775a510214ab20aa2b14dcbbf,
5103,251265ada515bce7295886c93b11c08d01166b12,
5104,1ac4c8dd5d7b5e88ff0d78970c29c8b6c3a44131,
5105,f3d66b0370286bb84392f83cf17597c4c328a6fb,
5106,737b1bcdcf968f549f63aeb7cbb88ec0f34e2285,
5107,957cd1c35e6462ee767f41c1a6dcbe1628190e64,
5108,d5811aa729ab5a730468d53a39e5c1de147daaa9,
5109,e59ed4fe68b66477845e8dc3da9f6aab2f31314d,
5110,da15ef6457057cfb227058894c3218943de0d934,
5111,e801ce23adcee9117dd90990705acc467c2df588,
5112,ae75bb75808f144ca2b32c78ef2ded90b2a46a4b,
5113,11b37ee6a764ab406e197d75321ff7c61610c501,
5114,9e69b3c23a8b7d60616bc1ae35c0869c26571f1b,
5115,43559801ba2430e633042070dbfab8c1d749cdf9,
5116,9aab227983ae537ddf83d45905651bd08efd2809,
5117,cff0d34d353255846e9bcaca2f7cc415b98748fb,
5118,390f665be8d947ccb0a514f8a3f3d6fa7ee6435c,
5119,88c5172be7a06c77780a6f99f063dc0d9d2ab038,
5120,1a3892358d61a0d7a30480fef66e2df4a8c50465,
5121,03828abe6c402639075614ad8b573604e42f4e22,
5122,23d346e96dfe598ff8688f57664734025286ca07,
5123,6e6684993715f667b47515dfc95883b3a943d9bd,
5124,002184c63bb05508278ac0c52895e85839cdcc10,
5125,a310d748830dab87e9b32498e4a2d999a4e5705a,
5126,e89723611a0589175d03b199133d42e9f668ae66,
5127,039fb5b06daf28fdf4595df4374ee01cf877e491,
5128,ba764bf1f641968d4238ef96bf33c8ff0ca349de,
5129,2661110fd7bfb60ca26f6bb34b12ca324f3f1831,
5130,75826af471d25676e470422f2c8afa8ea311fde0,
5131,05be5da1558e7c76ca1c8d2d1ddeb5771ebfefc4,
5132,86458d0dfae9560b02df2a958cb81806872d564e,
5133,f1c7f93ec0bb7114de166e283c81e7e546ea7896,
5134,eed97db6d78072597aaa303215011dce5445138a,
5135,20e12f27dfd3a45c1b558c2ad1ef0f9303431f7c,
5136,76cc5ff84cceda7a5a679aa5775ca1f06ceac9ac,
5137,4c9a0b24ae2d656d0ffe826c9e874d111821ac74,
5138,c9a9857719862f09df4659ec0d87f56bec14cf25,
5139,c8a21b5dd950b23bc6af44891c14d896f4802f41,
5140,b3c95ec0cc61e0c614bb08d7d87a58a7af399e93,
5141,30daeacb6f2d5801992dc67b910f3471b85bd234,
5142,7bcd9d5e9d6476e155d3bf135c3bf31da868e565,
5143,8e5e3f232a83c72692678c91fa3dc5c33581dbd3,
5144,ab3705b07f5fb157b0ccaad75c33d8fa955cb058,
5145,3fb446e495ef66841cb16ad7fd7b67cd143c2c1d,
5146,d5c5334500c66bcb4f6a6cb9c3712122ecef715a,
5147,aa2d7325d8d8dc44abdc936d0d1e8765f87a3f78,
5148,a3a3b3ac130cd2b61f11aaeae057f7b089499a81,
5149,9dcc3c2dda918837ac2376c69cda505009f3b4c4,
5150,1495dc64aa3103731c449b62880ad2d064bf2df2,
5151,0ae8026e16fdde5ac32a50317e021dcaf13bf031,
5152,24d631086679b0224dbf93f2040c132738dfbf70,
5153,a1819b345d4d851af0daaad22598463d1e0ec9fd,
5154,cc6645b74efb3f3a4514713faf23458371b8f10c,
5155,0f0a904361f0c459691ded02f1522d383b66074a,
5156,9619d9bcf62734e6e070df570408bf7abf5ceb71,
5157,010bf19ecbd4ea96071dd1d2f9e990f0d1caaae1,
5158,6c48ac72610395d8d0b0682990ff83b1f9209f0c,
5159,5b206b9256224cf6b75db05871e8ab2906f62e87,
5160,ba1abe4d23f3f225282256817631cf557256657e,
5161,f7f6ec9b455855cb41aa9f4d9df89b5504c2be7f,
